symbol,entry_time,signal_time,confirm_time,bars_ahead,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score
LINKUSDT,2022-02-24 14:00:00,2022-02-24 10:00:00,2022-02-24 14:00:00,4,12.07,2022-02-24 19:00:00,12.90544,take_profit,6.92,6.62,0.33
UNIUSDT,2022-03-06 21:00:00,2022-03-06 11:00:00,2022-03-06 21:00:00,10,8.77,2022-03-06 23:00:00,8.5946,stop_loss,-2.0,-2.3,0.66
SOLUSDT,2022-03-07 12:00:00,2022-03-07 03:00:00,2022-03-07 12:00:00,9,84.06,2022-03-07 18:00:00,82.3788,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-03-07 12:00:00,2022-03-07 05:00:00,2022-03-07 12:00:00,7,13.23,2022-03-07 18:00:00,12.9654,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-03-07 12:00:00,2022-03-07 08:00:00,2022-03-07 12:00:00,4,119.0,2022-03-07 19:00:00,116.62,stop_loss,-2.0,-2.3,0.67
ADAUSDT,2022-03-07 13:00:00,2022-03-07 07:00:00,2022-03-07 13:00:00,6,0.841,2022-03-07 18:00:00,0.8241799999999999,stop_loss,-2.0,-2.3,0.34
AAVEUSDT,2022-04-06 19:00:00,2022-04-06 18:00:00,2022-04-06 19:00:00,1,198.0,2022-04-06 22:00:00,194.04,stop_loss,-2.0,-2.3,0.67
DOGEUSDT,2022-04-07 07:00:00,2022-04-07 00:00:00,2022-04-07 07:00:00,7,0.1457,2022-04-07 14:00:00,0.142786,stop_loss,-2.0,-2.3,1.0
ADAUSDT,2022-04-07 07:00:00,2022-04-07 00:00:00,2022-04-07 07:00:00,7,1.087,2022-04-07 15:00:00,1.0652599999999999,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-04-07 08:00:00,2022-04-07 00:00:00,2022-04-07 08:00:00,8,164.6,2022-04-07 15:00:00,169.1076,take_profit,2.74,2.44,0.33
UNIUSDT,2022-04-07 11:00:00,2022-04-07 00:00:00,2022-04-07 11:00:00,11,10.24,2022-04-07 13:00:00,10.0352,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-04-09 21:00:00,2022-04-09 15:00:00,2022-04-09 21:00:00,6,16.705,2022-04-09 23:00:00,17.257948,take_profit,3.31,3.01,0.33
LINKUSDT,2022-04-10 05:00:00,2022-04-08 23:00:00,2022-04-10 05:00:00,30,15.52,2022-04-10 23:00:00,15.2096,stop_loss,-2.0,-2.3,1.0
AAVEUSDT,2022-04-10 17:00:00,2022-04-10 13:00:00,2022-04-10 17:00:00,4,185.0,2022-04-10 22:00:00,181.29999999999998,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2022-04-11 04:00:00,2022-04-11 02:00:00,2022-04-11 04:00:00,2,16.173,2022-04-11 06:00:00,15.849539999999998,stop_loss,-2.0,-2.3,0.34
TRXUSDT,2022-04-12 12:00:00,2022-04-11 22:00:00,2022-04-12 12:00:00,14,0.06038,2022-04-12 19:00:00,0.0591724,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-04-12 22:00:00,2022-04-12 19:00:00,2022-04-12 22:00:00,3,146.4,2022-04-14 01:00:00,154.2588,take_profit,5.37,5.07,0.67
UNIUSDT,2022-04-13 03:00:00,2022-04-12 19:00:00,2022-04-13 03:00:00,8,9.41,2022-04-15 03:00:00,9.756920000000001,take_profit,3.69,3.39,0.33
XRPUSDT,2022-04-14 00:00:00,2022-04-13 13:00:00,2022-04-14 00:00:00,11,0.7299,2022-04-14 14:00:00,0.715302,stop_loss,-2.0,-2.3,0.33
BTCUSDT,2022-04-18 17:00:00,2022-04-18 05:00:00,2022-04-18 17:00:00,12,40211.03,2022-04-21 10:00:00,42313.2236,take_profit,5.23,4.93,0.33
AAVEUSDT,2022-04-22 23:00:00,2022-04-22 16:00:00,2022-04-22 23:00:00,7,176.9,2022-04-23 23:00:00,173.362,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-04-25 14:00:00,2022-04-25 07:00:00,2022-04-25 14:00:00,7,97.23,2022-04-25 23:00:00,101.14288,take_profit,4.02,3.72,0.33
NEARUSDT,2022-04-27 13:00:00,2022-04-27 12:00:00,2022-04-27 13:00:00,1,13.064,2022-04-27 14:00:00,12.802719999999999,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-04-30 11:00:00,2022-04-30 08:00:00,2022-04-30 11:00:00,3,11.585,2022-04-30 14:00:00,11.3533,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-05-01 00:00:00,2022-04-30 23:00:00,2022-05-01 00:00:00,1,113.5,2022-05-04 18:00:00,128.132,take_profit,12.89,12.59,0.33
UNIUSDT,2022-05-01 00:00:00,2022-04-30 23:00:00,2022-05-01 00:00:00,1,6.74,2022-05-01 01:00:00,6.6052,stop_loss,-2.0,-2.3,0.67
AAVEUSDT,2022-05-01 00:00:00,2022-04-30 23:00:00,2022-05-01 00:00:00,1,141.8,2022-05-01 01:00:00,138.964,stop_loss,-2.0,-2.3,0.67
LINKUSDT,2022-05-01 23:00:00,2022-05-01 19:00:00,2022-05-01 23:00:00,4,11.31,2022-05-02 09:00:00,11.0838,stop_loss,-2.0,-2.3,0.66
ZECUSDT,2022-05-08 19:00:00,2022-05-08 17:00:00,2022-05-08 19:00:00,2,114.3,2022-05-09 02:00:00,112.014,stop_loss,-2.0,-2.3,0.33
TRXUSDT,2022-05-09 17:00:00,2022-05-09 16:00:00,2022-05-09 17:00:00,1,0.07827,2022-05-09 18:00:00,0.0767046,stop_loss,-2.0,-2.3,0.67
LINKUSDT,2022-05-09 19:00:00,2022-05-09 18:00:00,2022-05-09 19:00:00,1,8.59,2022-05-09 23:00:00,8.4182,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-05-10 01:00:00,2022-05-10 00:00:00,2022-05-10 01:00:00,1,0.4999,2022-05-10 05:00:00,0.5227212,take_profit,4.57,4.27,0.34
AAVEUSDT,2022-05-10 01:00:00,2022-05-10 00:00:00,2022-05-10 01:00:00,1,104.3,2022-05-10 03:00:00,102.214,stop_loss,-2.0,-2.3,0.33
ADAUSDT,2022-05-10 01:00:00,2022-05-10 00:00:00,2022-05-10 01:00:00,1,0.637,2022-05-10 03:00:00,0.62426,stop_loss,-2.0,-2.3,0.67
ADAUSDT,2022-05-11 03:00:00,2022-05-11 02:00:00,2022-05-11 03:00:00,1,0.6279,2022-05-11 05:00:00,0.6153420000000001,stop_loss,-2.0,-2.3,0.67
SOLUSDT,2022-05-19 02:00:00,2022-05-19 01:00:00,2022-05-19 02:00:00,1,50.0,2022-05-19 09:00:00,49.0,stop_loss,-2.0,-2.3,0.66
NEARUSDT,2022-05-19 03:00:00,2022-05-19 02:00:00,2022-05-19 03:00:00,1,5.875,2022-05-19 05:00:00,5.7575,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-05-19 11:00:00,2022-05-19 09:00:00,2022-05-19 11:00:00,2,6.97,2022-05-20 01:00:00,7.2768,take_profit,4.4,4.1,0.66
NEARUSDT,2022-05-24 18:00:00,2022-05-24 17:00:00,2022-05-24 18:00:00,1,5.738,2022-05-24 22:00:00,5.951816,take_profit,3.73,3.43,0.33
AAVEUSDT,2022-05-27 06:00:00,2022-05-27 05:00:00,2022-05-27 06:00:00,1,94.4,2022-05-27 13:00:00,98.1996,take_profit,4.02,3.72,0.34
ETHUSDT,2022-05-27 07:00:00,2022-05-27 05:00:00,2022-05-27 07:00:00,2,1764.6,2022-05-27 17:00:00,1729.308,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-05-27 07:00:00,2022-05-27 06:00:00,2022-05-27 07:00:00,1,4.973,2022-05-27 14:00:00,5.164868,take_profit,3.86,3.56,0.34
ADAUSDT,2022-06-02 07:00:00,2022-06-02 05:00:00,2022-06-02 07:00:00,2,0.5741,2022-06-02 13:00:00,0.5626180000000001,stop_loss,-2.0,-2.3,0.34
AAVEUSDT,2022-06-02 15:00:00,2022-06-02 13:00:00,2022-06-02 15:00:00,2,106.0,2022-06-02 22:00:00,110.2244,take_profit,3.99,3.69,0.34
NEARUSDT,2022-06-02 18:00:00,2022-06-02 13:00:00,2022-06-02 18:00:00,5,5.467,2022-06-03 09:00:00,5.357659999999999,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-06-04 04:00:00,2022-06-04 02:00:00,2022-06-04 04:00:00,2,37.4,2022-06-04 12:00:00,36.652,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2022-06-11 18:00:00,2022-06-11 15:00:00,2022-06-11 18:00:00,3,4.191,2022-06-11 20:00:00,4.10718,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-06-12 06:00:00,2022-06-12 05:00:00,2022-06-12 06:00:00,1,72.4,2022-06-12 14:00:00,70.952,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-06-12 07:00:00,2022-06-12 05:00:00,2022-06-12 07:00:00,2,77.1,2022-06-12 13:00:00,75.55799999999999,stop_loss,-2.0,-2.3,0.34
LINKUSDT,2022-06-12 07:00:00,2022-06-12 05:00:00,2022-06-12 07:00:00,2,6.76,2022-06-12 09:00:00,6.6248,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-06-12 08:00:00,2022-06-12 05:00:00,2022-06-12 08:00:00,3,0.06608,2022-06-12 13:00:00,0.0647584,stop_loss,-2.0,-2.3,0.33
BTCUSDT,2022-06-13 04:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,1,25389.99,2022-06-13 07:00:00,24882.1902,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-06-13 04:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,1,0.3306,2022-06-13 05:00:00,0.323988,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-06-13 04:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,1,3.88,2022-06-13 05:00:00,3.8024,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-06-13 10:00:00,2022-06-13 09:00:00,2022-06-13 10:00:00,1,1221.85,2022-06-13 11:00:00,1197.4129999999998,stop_loss,-2.0,-2.3,0.66
BNBUSDT,2022-06-13 10:00:00,2022-06-13 09:00:00,2022-06-13 10:00:00,1,224.2,2022-06-13 11:00:00,219.71599999999998,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-06-13 12:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,0.05376,2022-06-13 14:00:00,0.052684800000000004,stop_loss,-2.0,-2.3,0.33
TRXUSDT,2022-06-13 12:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,0.06272,2022-06-14 01:00:00,0.061465599999999995,stop_loss,-2.0,-2.3,0.34
LINKUSDT,2022-06-13 12:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,5.47,2022-06-13 14:00:00,5.3606,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-06-13 12:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,58.1,2022-06-13 13:00:00,56.938,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-06-15 10:00:00,2022-06-15 09:00:00,2022-06-15 10:00:00,1,1065.03,2022-06-15 11:00:00,1124.9858,take_profit,5.63,5.33,0.33
BTCUSDT,2022-06-18 21:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,1,18517.72,2022-06-19 05:00:00,18147.3656,stop_loss,-2.0,-2.3,0.33
BNBUSDT,2022-06-18 21:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,1,194.0,2022-06-19 05:00:00,190.12,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-06-18 21:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,1,5.85,2022-06-19 00:00:00,6.16388,take_profit,5.37,5.07,0.33
UNIUSDT,2022-06-29 03:00:00,2022-06-28 22:00:00,2022-06-29 03:00:00,5,4.93,2022-06-29 05:00:00,4.8313999999999995,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-06-29 13:00:00,2022-06-29 06:00:00,2022-06-29 13:00:00,7,60.0,2022-06-29 16:00:00,58.8,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-06-29 18:00:00,2022-06-29 17:00:00,2022-06-29 18:00:00,1,33.87,2022-06-30 01:00:00,33.1926,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-06-30 22:00:00,2022-06-30 20:00:00,2022-06-30 22:00:00,2,55.0,2022-06-30 23:00:00,53.9,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-07-01 00:00:00,2022-06-30 23:00:00,2022-07-01 00:00:00,1,55.6,2022-07-01 03:00:00,54.488,stop_loss,-2.0,-2.3,1.0
AAVEUSDT,2022-07-13 02:00:00,2022-07-12 19:00:00,2022-07-13 02:00:00,7,70.4,2022-07-13 12:00:00,68.992,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-07-13 07:00:00,2022-07-13 00:00:00,2022-07-13 07:00:00,7,33.7,2022-07-13 12:00:00,33.026,stop_loss,-2.0,-2.3,0.33
ADAUSDT,2022-07-13 14:00:00,2022-07-13 13:00:00,2022-07-13 14:00:00,1,0.4214,2022-07-14 18:00:00,0.4422388,take_profit,4.95,4.65,0.33
UNIUSDT,2022-08-01 23:00:00,2022-08-01 18:00:00,2022-08-01 23:00:00,5,8.36,2022-08-02 01:00:00,8.1928,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-08-02 00:00:00,2022-08-01 18:00:00,2022-08-02 00:00:00,6,95.5,2022-08-02 01:00:00,93.59,stop_loss,-2.0,-2.3,0.34
SOLUSDT,2022-08-03 01:00:00,2022-08-03 00:00:00,2022-08-03 01:00:00,1,38.95,2022-08-04 16:00:00,38.171,stop_loss,-2.0,-2.3,0.67
ADAUSDT,2022-08-05 06:00:00,2022-08-04 16:00:00,2022-08-05 06:00:00,14,0.5116,2022-08-07 20:00:00,0.5263736000000001,take_profit,2.89,2.59,0.33
NEARUSDT,2022-08-17 05:00:00,2022-08-16 18:00:00,2022-08-17 05:00:00,11,5.446,2022-08-17 07:00:00,5.337079999999999,stop_loss,-2.0,-2.3,0.34
UNIUSDT,2022-08-20 00:00:00,2022-08-19 23:00:00,2022-08-20 00:00:00,1,7.02,2022-08-20 18:00:00,6.879599999999999,stop_loss,-2.0,-2.3,0.66
NEARUSDT,2022-08-20 00:00:00,2022-08-19 22:00:00,2022-08-20 00:00:00,2,4.304,2022-08-20 17:00:00,4.21792,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-08-20 03:00:00,2022-08-19 23:00:00,2022-08-20 03:00:00,4,63.9,2022-08-20 17:00:00,62.622,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-08-20 06:00:00,2022-08-19 23:00:00,2022-08-20 06:00:00,7,37.16,2022-08-20 10:00:00,36.416799999999995,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-08-21 08:00:00,2022-08-19 23:00:00,2022-08-21 08:00:00,33,0.3439,2022-08-22 03:00:00,0.337022,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-08-22 15:00:00,2022-08-22 08:00:00,2022-08-22 15:00:00,7,1589.78,2022-08-22 18:00:00,1557.9844,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-08-29 03:00:00,2022-08-29 00:00:00,2022-08-29 03:00:00,3,5.91,2022-08-29 14:00:00,6.289960000000001,take_profit,6.43,6.13,0.67
ETHUSDT,2022-08-29 12:00:00,2022-08-29 00:00:00,2022-08-29 12:00:00,12,1475.9,2022-08-29 20:00:00,1546.6811200000002,take_profit,4.8,4.5,0.33
SOLUSDT,2022-08-29 12:00:00,2022-08-29 00:00:00,2022-08-29 12:00:00,12,31.04,2022-08-29 23:00:00,32.57164,take_profit,4.93,4.63,0.33
ZECUSDT,2022-08-29 12:00:00,2022-08-29 00:00:00,2022-08-29 12:00:00,12,62.2,2022-08-30 04:00:00,64.5128,take_profit,3.72,3.42,0.66
DOGEUSDT,2022-08-31 01:00:00,2022-08-30 16:00:00,2022-08-31 01:00:00,9,0.06252,2022-08-31 17:00:00,0.06126960000000001,stop_loss,-2.0,-2.3,0.67
LINKUSDT,2022-09-15 06:00:00,2022-09-15 03:00:00,2022-09-15 06:00:00,3,7.364,2022-09-15 14:00:00,7.21672,stop_loss,-2.0,-2.3,0.34
UNIUSDT,2022-09-15 07:00:00,2022-09-15 06:00:00,2022-09-15 07:00:00,1,6.16,2022-09-15 13:00:00,6.0368,stop_loss,-2.0,-2.3,1.0
AAVEUSDT,2022-09-15 07:00:00,2022-09-15 04:00:00,2022-09-15 07:00:00,3,82.9,2022-09-15 08:00:00,81.242,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-09-17 16:00:00,2022-09-16 17:00:00,2022-09-17 16:00:00,23,1466.43,2022-09-18 09:00:00,1437.1014,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-09-19 10:00:00,2022-09-19 03:00:00,2022-09-19 10:00:00,7,73.8,2022-09-19 14:00:00,76.98599999999999,take_profit,4.32,4.02,0.66
ZECUSDT,2022-09-19 12:00:00,2022-09-19 02:00:00,2022-09-19 12:00:00,10,54.0,2022-09-21 06:00:00,52.92,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-09-19 12:00:00,2022-09-19 02:00:00,2022-09-19 12:00:00,10,5.37,2022-09-20 23:00:00,5.2626,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-09-21 14:00:00,2022-09-21 06:00:00,2022-09-21 14:00:00,8,3.836,2022-09-21 18:00:00,3.75928,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-10-13 12:00:00,2022-10-13 10:00:00,2022-10-13 12:00:00,2,0.05672,2022-10-13 17:00:00,0.05950008,take_profit,4.9,4.6,0.33
ADAUSDT,2022-10-13 13:00:00,2022-10-13 12:00:00,2022-10-13 13:00:00,1,0.3658,2022-10-18 19:00:00,0.358484,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-11-04 13:00:00,2022-11-04 12:00:00,2022-11-04 13:00:00,1,0.12404,2022-11-04 15:00:00,0.12856412,take_profit,3.65,3.35,0.67
SOLUSDT,2022-11-07 23:00:00,2022-11-07 22:00:00,2022-11-07 23:00:00,1,29.62,2022-11-08 01:00:00,29.0276,stop_loss,-2.0,-2.3,0.67
UNIUSDT,2022-11-08 15:00:00,2022-11-08 14:00:00,2022-11-08 15:00:00,1,6.57,2022-11-08 16:00:00,6.89804,take_profit,4.99,4.69,0.66
ZECUSDT,2022-11-08 16:00:00,2022-11-08 14:00:00,2022-11-08 16:00:00,2,48.8,2022-11-08 17:00:00,47.824,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-11-08 16:00:00,2022-11-08 14:00:00,2022-11-08 16:00:00,2,0.10811,2022-11-08 17:00:00,0.1059478,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-11-09 11:00:00,2022-11-09 10:00:00,2022-11-09 11:00:00,1,0.3753,2022-11-09 15:00:00,0.367794,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2022-11-09 11:00:00,2022-11-09 10:00:00,2022-11-09 11:00:00,1,2.285,2022-11-09 14:00:00,2.2393,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-11-09 16:00:00,2022-11-09 15:00:00,2022-11-09 16:00:00,1,16.64,2022-11-09 17:00:00,16.3072,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-11-09 22:00:00,2022-11-09 21:00:00,2022-11-09 22:00:00,1,34.8,2022-11-10 13:00:00,37.1836,take_profit,6.85,6.55,0.67
UNIUSDT,2022-11-09 22:00:00,2022-11-09 21:00:00,2022-11-09 22:00:00,1,4.86,2022-11-09 23:00:00,4.7628,stop_loss,-2.0,-2.3,0.67
AAVEUSDT,2022-11-10 03:00:00,2022-11-10 02:00:00,2022-11-10 03:00:00,1,62.2,2022-11-10 05:00:00,64.678,take_profit,3.98,3.68,0.67
ADAUSDT,2022-11-10 03:00:00,2022-11-10 02:00:00,2022-11-10 03:00:00,1,0.3427,2022-11-10 05:00:00,0.3545236,take_profit,3.45,3.15,0.33
BTCUSDT,2022-11-10 13:00:00,2022-11-10 11:00:00,2022-11-10 13:00:00,2,17650.93,2022-11-10 17:00:00,17297.9114,stop_loss,-2.0,-2.3,0.67
NEARUSDT,2022-11-11 23:00:00,2022-11-11 20:00:00,2022-11-11 23:00:00,3,2.131,2022-11-12 00:00:00,2.08838,stop_loss,-2.0,-2.3,0.34
SOLUSDT,2022-11-13 11:00:00,2022-11-13 09:00:00,2022-11-13 11:00:00,2,13.78,2022-11-13 21:00:00,13.504399999999999,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-11-14 06:00:00,2022-11-14 04:00:00,2022-11-14 06:00:00,2,0.3426,2022-11-14 07:00:00,0.335748,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-11-21 20:00:00,2022-11-21 19:00:00,2022-11-21 20:00:00,1,0.07414,2022-11-22 13:00:00,0.07791128,take_profit,5.09,4.79,0.33
LINKUSDT,2022-11-21 20:00:00,2022-11-21 19:00:00,2022-11-21 20:00:00,1,5.737,2022-11-22 00:00:00,5.952232,take_profit,3.75,3.45,0.67
SOLUSDT,2022-11-21 21:00:00,2022-11-21 19:00:00,2022-11-21 21:00:00,2,11.58,2022-11-22 07:00:00,11.3484,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-11-22 13:00:00,2022-11-22 08:00:00,2022-11-22 13:00:00,5,1132.99,2022-11-23 10:00:00,1183.966,take_profit,4.5,4.2,0.66
UNIUSDT,2022-11-22 13:00:00,2022-11-22 09:00:00,2022-11-22 13:00:00,4,5.31,2022-11-24 02:00:00,5.57196,take_profit,4.93,4.63,1.0
DOGEUSDT,2022-11-28 17:00:00,2022-11-28 16:00:00,2022-11-28 17:00:00,1,0.09601,2022-11-28 21:00:00,0.0940898,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-12-12 22:00:00,2022-12-12 02:00:00,2022-12-12 22:00:00,20,6.683,2022-12-13 07:00:00,6.54934,stop_loss,-2.0,-2.3,0.33
BNBUSDT,2022-12-14 03:00:00,2022-12-13 17:00:00,2022-12-14 03:00:00,10,275.5,2022-12-14 13:00:00,269.99,stop_loss,-2.0,-2.3,0.34
SOLUSDT,2022-12-20 00:00:00,2022-12-19 22:00:00,2022-12-20 00:00:00,2,12.07,2022-12-22 14:00:00,11.8286,stop_loss,-2.0,-2.3,0.67
DOGEUSDT,2022-12-20 01:00:00,2022-12-19 22:00:00,2022-12-20 01:00:00,3,0.07324,2022-12-21 05:00:00,0.0717752,stop_loss,-2.0,-2.3,0.67
ADAUSDT,2022-12-20 09:00:00,2022-12-19 22:00:00,2022-12-20 09:00:00,11,0.2588,2022-12-21 04:00:00,0.25362399999999996,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-12-28 22:00:00,2022-12-28 21:00:00,2022-12-28 22:00:00,1,9.72,2022-12-29 02:00:00,9.5256,stop_loss,-2.0,-2.3,0.67
DOGEUSDT,2022-12-30 17:00:00,2022-12-30 14:00:00,2022-12-30 17:00:00,3,0.06815,2022-12-31 14:00:00,0.07127228000000001,take_profit,4.58,4.28,0.34
NEARUSDT,2023-02-01 03:00:00,2023-02-01 01:00:00,2023-02-01 03:00:00,2,2.312,2023-02-01 06:00:00,2.2657599999999998,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2023-02-07 09:00:00,2023-02-06 23:00:00,2023-02-07 09:00:00,10,45.9,2023-02-08 16:00:00,44.982,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2023-02-10 19:00:00,2023-02-10 15:00:00,2023-02-10 19:00:00,4,2.269,2023-02-10 21:00:00,2.22362,stop_loss,-2.0,-2.3,0.33
ADAUSDT,2023-03-01 05:00:00,2023-02-28 21:00:00,2023-03-01 05:00:00,8,0.3614,2023-03-02 02:00:00,0.354172,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2023-03-05 00:00:00,2023-03-04 21:00:00,2023-03-05 00:00:00,3,2.078,2023-03-05 23:00:00,2.03644,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2023-03-05 01:00:00,2023-03-04 22:00:00,2023-03-05 01:00:00,3,0.07586,2023-03-06 00:00:00,0.0743428,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2023-03-10 02:00:00,2023-03-09 20:00:00,2023-03-10 02:00:00,6,1.779,2023-03-10 09:00:00,1.74342,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2023-03-10 11:00:00,2023-03-10 10:00:00,2023-03-10 11:00:00,1,16.71,2023-03-10 22:00:00,18.05992,take_profit,8.08,7.78,0.33
ZECUSDT,2023-03-10 16:00:00,2023-03-10 14:00:00,2023-03-10 16:00:00,2,31.8,2023-03-11 07:00:00,31.164,stop_loss,-2.0,-2.3,1.0
TRXUSDT,2023-03-11 00:00:00,2023-03-10 10:00:00,2023-03-11 00:00:00,14,0.05754,2023-03-11 04:00:00,0.0563892,stop_loss,-2.0,-2.3,0.34
