trade_zeile,symbol,entry_time,exit_time,pnl_pct,allocation,capital_after
96,JCI,2016-11-01,2016-11-22,9.37,979.05,10204.26
107,BKNG,2016-11-08,2016-11-30,-5.02,970.15,10155.55
121,STX,2016-11-10,2016-12-02,7.16,979.11,10244.95
120,TJX,2016-11-10,2016-12-02,1.97,979.11,10174.84
122,MCD,2016-11-14,2016-12-06,1.67,1005.41,10261.74
123,ANET,2016-11-14,2016-12-06,6.57,1005.41,10327.79
124,ADI,2016-11-14,2016-12-06,7.14,1005.41,10399.58
125,MU,2016-11-15,2016-12-07,12.63,1005.41,10526.56
126,LRCX,2016-11-15,2016-12-07,5.07,1005.41,10577.54
133,COP,2016-11-21,2016-12-13,13.25,1011.25,10711.53
134,INTC,2016-11-22,2016-12-14,2.72,1020.43,10739.28
137,TT,2016-12-07,2016-12-29,-3.42,1057.75,10714.11
138,WDC,2016-12-07,2016-12-29,-0.63,1057.75,10707.45
136,MMM,2016-12-07,2016-12-29,1.04,1057.75,10750.28
140,PGR,2016-12-08,2016-12-30,3.96,1057.75,10719.61
139,BLK,2016-12-08,2016-12-30,-2.81,1057.75,10677.72
141,PG,2016-12-09,2017-01-03,-0.5,1057.75,10714.32
142,MCK,2016-12-09,2017-01-03,0.51,1057.75,10719.72
143,KO,2016-12-09,2017-01-03,-0.78,1057.75,10711.46
146,MCD,2016-12-13,2017-01-05,-2.73,1071.15,10682.22
148,BMY,2016-12-14,2017-01-06,2.86,1073.93,10712.94
153,NEM,2016-12-29,2017-01-23,1.43,1070.74,10550.44
154,MPC,2017-01-03,2017-01-13,-8.3,1071.15,10624.03
159,NFLX,2017-01-04,2017-01-26,7.08,1071.15,10754.38
156,DE,2017-01-04,2017-01-26,1.41,1071.15,10638.06
158,HCA,2017-01-04,2017-01-26,3.78,1071.15,10678.55
157,ANET,2017-01-04,2017-01-17,-8.3,1071.15,10535.13
155,CRM,2017-01-04,2017-01-26,6.77,1071.15,10622.95
163,ABT,2017-01-05,2017-01-27,3.64,1068.22,10793.27
169,GD,2017-01-06,2017-01-30,2.97,1071.29,10825.08
170,ADBE,2017-01-06,2017-01-30,4.8,1071.29,10876.51
191,PM,2017-01-17,2017-02-07,9.74,1053.51,10979.12
203,HD,2017-01-23,2017-02-13,1.0,1055.04,10989.67
229,NVDA,2017-01-27,2017-02-17,-4.36,1079.33,10942.61
230,DUK,2017-01-31,2017-02-22,2.52,1087.65,10970.02
231,AAPL,2017-02-01,2017-02-23,6.2,1087.65,11037.45
232,COST,2017-02-02,2017-02-24,5.58,1087.65,11098.14
234,MCD,2017-02-03,2017-02-27,2.67,1087.65,11153.62
233,AXP,2017-02-03,2017-02-27,2.43,1087.65,11124.57
235,NEM,2017-02-06,2017-02-27,-8.3,1087.65,11063.34
236,KKR,2017-02-08,2017-03-02,-0.95,1097.91,11052.91
237,WM,2017-02-09,2017-03-03,3.37,1097.91,11089.91
240,REGN,2017-02-13,2017-03-07,-1.14,1098.97,11077.38
245,MO,2017-02-21,2017-03-14,2.82,1094.26,11108.24
247,META,2017-02-22,2017-03-15,2.34,1097.0,11133.91
249,INTU,2017-02-23,2017-03-16,2.72,1103.75,11163.93
251,PLD,2017-02-27,2017-03-20,0.4,1106.33,11168.36
252,VRTX,2017-02-28,2017-03-21,-1.54,1106.33,11151.32
254,TXN,2017-03-01,2017-03-22,2.95,1106.33,11127.31
253,CVX,2017-03-01,2017-03-22,-5.12,1106.33,11094.67
260,WMB,2017-03-03,2017-03-24,-2.54,1108.99,11099.14
261,REGN,2017-03-09,2017-03-30,-1.32,1107.74,11084.52
262,GOOG,2017-03-10,2017-03-31,-1.92,1107.74,11063.25
266,DIS,2017-03-14,2017-04-04,0.35,1110.82,11067.14
267,TMO,2017-03-15,2017-04-05,-5.45,1113.39,11006.46
273,ORCL,2017-03-16,2017-04-06,-3.69,1116.39,10965.27
277,MAR,2017-03-21,2017-04-11,2.28,1115.13,10990.69
278,ACN,2017-03-22,2017-04-12,-7.97,1112.73,10902.01
279,TMUS,2017-03-24,2017-04-17,0.9,1109.91,10912.0
280,TSLA,2017-03-27,2017-04-18,10.81,1109.91,11031.98
289,PH,2017-03-30,2017-04-21,-2.64,1108.45,11002.71
294,WMB,2017-03-31,2017-04-24,1.02,1106.33,11014.0
296,CMCSA,2017-04-04,2017-04-26,2.35,1106.71,10948.78
298,MCD,2017-04-05,2017-04-27,7.72,1100.65,11033.75
300,COST,2017-04-06,2017-04-28,4.11,1096.53,11078.82
304,NEM,2017-04-11,2017-04-25,-8.3,1099.07,10922.78
305,KO,2017-04-12,2017-05-04,1.38,1090.2,11002.45
307,V,2017-04-17,2017-05-08,2.05,1091.2,11024.82
312,UNH,2017-04-18,2017-05-09,2.46,1103.2,11125.43
311,RTX,2017-04-18,2017-05-09,6.66,1103.2,11098.29
331,BA,2017-04-21,2017-05-12,2.07,1100.27,11148.21
332,ADP,2017-04-24,2017-05-03,-8.3,1101.4,10987.4
352,GILD,2017-04-26,2017-05-17,-5.74,1094.88,11085.36
354,BMY,2017-04-27,2017-05-18,-3.7,1103.38,11044.54
355,MRSH,2017-04-27,2017-05-18,0.04,1103.38,11044.98
360,AMZN,2017-04-28,2017-05-19,3.47,1107.88,11083.42
367,BNY,2017-05-04,2017-05-25,-0.78,1100.24,11074.84
371,KO,2017-05-08,2017-05-30,3.21,1102.48,11110.23
372,MU,2017-05-09,2017-05-31,6.5,1112.54,11182.54
373,NVDA,2017-05-10,2017-06-01,18.85,1112.54,11392.26
374,XOM,2017-05-11,2017-06-02,-4.06,1112.54,11347.09
375,SO,2017-05-12,2017-06-05,1.58,1114.82,11364.7
379,PLD,2017-05-17,2017-06-08,1.74,1108.54,11383.99
380,WMT,2017-05-18,2017-06-09,2.12,1104.5,11407.41
381,ISRG,2017-05-19,2017-06-12,3.49,1108.34,11446.09
396,MDT,2017-05-25,2017-06-16,2.62,1107.48,11475.1
402,ACN,2017-05-30,2017-06-20,1.93,1111.02,11307.54
403,TSLA,2017-05-30,2017-06-20,10.78,1111.02,11427.31
404,VRTX,2017-05-31,2017-06-21,8.79,1118.25,11525.6
405,PANW,2017-06-01,2017-06-22,-2.41,1139.23,11498.15
408,ABBV,2017-06-02,2017-06-23,7.71,1134.71,11585.63
410,NEM,2017-06-06,2017-06-19,-8.3,1136.47,11286.09
413,C,2017-06-08,2017-06-29,5.66,1138.4,11650.06
414,FCX,2017-06-09,2017-06-16,-8.3,1140.74,11380.42
419,HCA,2017-06-12,2017-07-03,2.45,1144.61,11678.11
423,CSCO,2017-06-19,2017-07-11,-2.21,1128.61,11653.17
424,GILD,2017-06-20,2017-07-12,6.12,1142.73,11723.1
425,ISRG,2017-06-21,2017-07-13,-1.85,1152.56,11701.78
426,ORCL,2017-06-21,2017-07-13,8.38,1152.56,11798.36
427,MNST,2017-06-23,2017-07-17,-1.17,1158.56,11784.81
428,GLW,2017-06-26,2017-07-18,3.6,1158.56,11826.52
429,NEE,2017-06-26,2017-07-18,-2.2,1158.56,11801.03
430,JCI,2017-06-28,2017-07-20,2.57,1158.56,11733.87
431,CSX,2017-07-05,2017-07-19,-8.3,1167.81,11704.1
432,BLK,2017-07-07,2017-07-28,-2.24,1167.81,11707.71
436,FTNT,2017-07-11,2017-08-01,-5.65,1165.32,11641.87
437,CRM,2017-07-12,2017-08-02,-0.86,1172.31,11631.79
440,PANW,2017-07-13,2017-08-02,-8.3,1179.84,11533.87
441,AAPL,2017-07-13,2017-08-03,4.98,1179.84,11592.62
444,PLD,2017-07-18,2017-08-08,0.8,1180.1,11602.06
445,WM,2017-07-18,2017-08-08,0.44,1180.1,11607.26
446,LIN,2017-07-19,2017-08-09,-5.28,1170.41,11545.46
453,COF,2017-07-21,2017-08-11,-5.7,1173.39,11478.57
466,COP,2017-07-28,2017-08-18,-5.05,1170.77,11419.45
469,PNC,2017-08-01,2017-08-22,-2.52,1164.19,11390.11
473,PWR,2017-08-03,2017-08-24,-3.91,1159.26,11344.79
474,PFE,2017-08-03,2017-08-24,-0.9,1159.26,11334.35
475,TSLA,2017-08-04,2017-08-25,-2.78,1159.26,11302.13
479,INTU,2017-08-14,2017-09-05,1.61,1147.86,11320.61
480,DELL,2017-08-14,2017-09-05,10.12,1147.86,11436.77
481,AXP,2017-08-15,2017-09-06,-2.1,1147.86,11412.66
482,ADBE,2017-08-16,2017-09-07,2.12,1147.86,11437.0
485,WM,2017-08-22,2017-09-13,2.39,1139.01,11464.22
486,DHR,2017-08-22,2017-09-13,5.42,1139.01,11525.96
492,MRVL,2017-08-25,2017-09-18,7.79,1130.21,11614.0
493,ABBV,2017-08-25,2017-09-18,17.42,1130.21,11810.88
494,NEM,2017-08-28,2017-09-19,-0.65,1130.21,11803.54
510,SO,2017-09-05,2017-09-26,-1.05,1143.68,11791.53
513,CME,2017-09-06,2017-09-27,5.0,1141.27,11842.88
511,PM,2017-09-06,2017-09-27,-5.31,1141.27,11730.93
512,SLB,2017-09-06,2017-09-27,4.81,1141.27,11785.82
515,ACN,2017-09-07,2017-09-28,1.25,1143.7,11857.18
524,C,2017-09-13,2017-10-04,6.43,1152.6,11931.29
525,AMZN,2017-09-13,2017-10-04,-3.72,1152.6,11888.42
531,MS,2017-09-18,2017-10-09,4.05,1181.09,11936.25
532,ANET,2017-09-18,2017-10-09,5.55,1181.09,12001.8
534,SCHW,2017-09-19,2017-10-10,9.57,1180.35,12114.76
540,GOOG,2017-09-27,2017-10-18,4.82,1184.29,12171.84
541,GOOGL,2017-09-27,2017-10-18,5.2,1184.29,12233.43
542,CDNS,2017-09-29,2017-10-20,6.82,1185.72,12314.29
544,ISRG,2017-10-02,2017-10-23,5.37,1185.72,12368.83
543,LOW,2017-10-02,2017-10-23,-0.77,1185.72,12305.16
546,BKNG,2017-10-05,2017-10-26,1.25,1188.84,12383.69
547,NFLX,2017-10-05,2017-10-26,0.12,1188.84,12385.12
554,IBM,2017-10-10,2017-10-31,3.44,1211.48,12426.8
555,QCOM,2017-10-10,2017-10-31,-5.61,1211.48,12358.83
556,WMT,2017-10-10,2017-10-31,3.48,1211.48,12400.99
565,BX,2017-10-19,2017-11-09,-3.69,1223.34,12355.85
566,DHR,2017-10-19,2017-11-09,2.9,1223.34,12391.33
567,CSCO,2017-10-20,2017-11-10,-1.06,1231.43,12378.27
574,KKR,2017-10-24,2017-11-14,-6.97,1236.88,12294.17
573,COP,2017-10-24,2017-11-14,0.17,1236.88,12380.38
577,HD,2017-10-26,2017-11-16,-0.39,1238.51,12289.34
578,LIN,2017-10-26,2017-11-16,-0.67,1238.51,12281.04
588,MU,2017-10-31,2017-11-21,11.19,1240.1,12419.81
589,VLO,2017-10-31,2017-11-21,6.83,1240.1,12504.5
590,USB,2017-11-02,2017-11-24,-5.86,1240.1,12431.83
600,NVDA,2017-11-10,2017-11-29,-8.3,1237.83,12329.09
601,APH,2017-11-10,2017-12-04,-0.02,1237.83,12124.98
603,AMAT,2017-11-16,2017-11-29,-8.3,1228.1,12227.16
604,LRCX,2017-11-16,2017-11-29,-8.3,1228.1,12125.23
605,CSCO,2017-11-16,2017-12-08,4.52,1228.1,12078.56
606,NOW,2017-11-17,2017-12-04,-8.3,1228.1,12023.05
609,BLK,2017-11-21,2017-12-13,6.71,1250.45,12162.46
610,DE,2017-11-21,2017-12-13,8.84,1250.45,12273.0
611,SCHW,2017-11-21,2017-12-13,8.92,1250.45,12384.54
615,LIN,2017-11-24,2017-12-15,-1.94,1243.18,12360.43
627,PWR,2017-11-29,2017-12-20,2.06,1212.52,12385.4
628,BA,2017-11-29,2017-12-20,10.32,1212.52,12510.54
641,SBUX,2017-12-04,2017-12-26,-3.06,1202.3,12473.75
642,MPC,2017-12-04,2017-12-26,5.29,1202.3,12537.35
647,ORCL,2017-12-11,2018-01-02,-8.3,1207.86,12437.1
649,HWM,2017-12-13,2018-01-05,17.29,1238.45,12651.23
650,TXN,2017-12-14,2018-01-08,9.07,1238.45,12763.55
651,MAR,2017-12-15,2018-01-09,5.78,1236.04,12835.0
652,INTU,2017-12-15,2018-01-09,3.2,1236.04,12874.55
653,AAPL,2017-12-18,2018-01-10,-1.51,1236.04,12855.89
658,COP,2017-12-20,2018-01-12,10.39,1251.05,12985.87
659,BX,2017-12-21,2018-01-16,6.14,1251.05,13062.68
660,NFLX,2017-12-28,2018-01-22,17.79,1253.73,13285.72
661,ETN,2017-12-29,2018-01-23,7.43,1253.73,13378.88
686,PANW,2018-01-05,2018-01-29,2.15,1265.12,13406.08
687,MA,2018-01-05,2018-01-29,5.85,1265.12,13480.09
690,STX,2018-01-08,2018-01-30,19.22,1276.36,13725.4
695,SCHW,2018-01-09,2018-01-31,-0.3,1287.45,13721.54
696,MNST,2018-01-09,2018-01-31,3.9,1287.45,13771.75
700,MRK,2018-01-10,2018-02-01,4.17,1285.59,13825.36
702,BMY,2018-01-12,2018-02-05,-3.25,1298.59,13783.16
706,KO,2018-01-16,2018-02-06,-4.3,1306.27,13615.1
719,PEP,2018-01-22,2018-02-06,-8.3,1328.57,13504.83
723,MRSH,2018-01-24,2018-02-14,-1.25,1337.89,13373.36
725,LLY,2018-01-29,2018-02-05,-8.3,1348.01,13671.27
726,T,2018-02-01,2018-02-06,-8.3,1382.54,13390.08
727,HCA,2018-03-09,2018-04-02,-8.3,1337.34,13040.36
728,CVX,2018-03-09,2018-04-02,-4.55,1337.34,12979.51
730,MCK,2018-03-09,2018-03-20,-8.3,1337.34,13262.36
729,SLB,2018-03-09,2018-03-28,-8.3,1337.34,13151.36
731,COP,2018-03-21,2018-04-12,10.57,1326.24,13119.69
732,VLO,2018-03-21,2018-04-12,5.02,1326.24,13186.27
733,TJX,2018-04-04,2018-04-25,-1.06,1297.95,13172.51
734,XOM,2018-04-05,2018-04-26,6.07,1297.95,13251.3
735,DUK,2018-04-05,2018-04-26,1.28,1297.95,13267.91
736,PSX,2018-04-05,2018-04-26,14.79,1297.95,13459.88
737,FTNT,2018-04-10,2018-05-01,-1.17,1297.95,13444.69
738,CVX,2018-04-10,2018-05-01,4.76,1297.95,13506.47
741,CVS,2018-04-16,2018-05-07,-6.17,1318.63,13301.43
740,MPC,2018-04-16,2018-05-01,-8.3,1318.63,13397.03
739,COST,2018-04-16,2018-05-07,-1.08,1318.63,13382.79
742,BKNG,2018-04-17,2018-05-08,-0.33,1318.63,13297.08
750,ELV,2018-04-25,2018-05-16,-3.0,1317.25,13257.56
751,ABBV,2018-04-26,2018-05-17,7.79,1345.99,13362.41
752,AMD,2018-04-26,2018-05-17,15.82,1345.99,13575.35
753,TJX,2018-04-26,2018-05-17,1.54,1345.99,13596.08
755,JCI,2018-05-01,2018-05-22,-2.39,1339.7,13564.06
756,ADP,2018-05-02,2018-05-23,5.68,1339.7,13640.15
757,CRM,2018-05-07,2018-05-29,-0.37,1330.14,13635.23
758,DIS,2018-05-07,2018-05-29,-3.02,1330.14,13595.06
762,ADBE,2018-05-08,2018-05-30,5.17,1329.71,13663.81
780,COST,2018-05-16,2018-06-07,1.64,1325.76,13685.55
782,DELL,2018-05-18,2018-06-11,10.9,1359.61,13833.74
783,SYK,2018-05-18,2018-06-11,-2.05,1359.61,13805.87
784,NFLX,2018-05-23,2018-06-14,13.67,1364.02,13878.92
785,KO,2018-05-30,2018-06-20,0.89,1366.38,13891.09
786,CME,2018-05-30,2018-06-20,1.15,1366.38,13906.8
787,MPC,2018-06-01,2018-06-12,-8.3,1366.38,13692.46
788,GOOG,2018-06-01,2018-06-22,2.91,1366.38,13946.56
789,MA,2018-06-01,2018-06-22,2.83,1366.38,13985.23
790,CDNS,2018-06-01,2018-06-22,1.23,1366.38,14002.04
818,MCD,2018-06-07,2018-06-28,-8.3,1368.55,13888.45
829,KKR,2018-06-11,2018-07-02,11.18,1380.59,13996.55
828,HCA,2018-06-11,2018-07-02,-3.35,1380.59,13842.2
833,CMCSA,2018-06-14,2018-07-06,-0.43,1387.89,13990.58
834,CSCO,2018-06-14,2018-07-06,-3.99,1387.89,13935.2
836,WMB,2018-06-20,2018-07-12,-2.25,1390.68,13903.91
837,WELL,2018-06-22,2018-07-16,5.69,1400.2,13983.58
838,VZ,2018-06-22,2018-07-16,4.58,1400.2,14047.71
839,WMT,2018-06-25,2018-07-17,1.69,1400.2,14071.37
840,DELL,2018-07-02,2018-07-24,0.68,1399.65,14080.89
841,GILD,2018-07-05,2018-07-26,7.05,1399.65,14179.57
842,PFE,2018-07-05,2018-07-26,3.2,1399.65,14224.36
843,KO,2018-07-05,2018-07-26,3.24,1399.65,14269.71
846,LIN,2018-07-06,2018-07-27,1.16,1393.52,14285.87
858,MA,2018-07-12,2018-08-02,-3.08,1390.39,14243.05
867,JPM,2018-07-16,2018-08-06,5.61,1404.77,14321.85
868,HWM,2018-07-16,2018-08-06,10.32,1404.77,14466.83
869,ICE,2018-07-18,2018-08-08,-4.92,1407.14,14397.59
870,MS,2018-07-18,2018-08-08,-0.58,1407.14,14389.43
880,MPC,2018-07-25,2018-08-15,3.59,1408.09,14439.98
884,XOM,2018-07-26,2018-08-15,-8.3,1426.97,14321.55
885,PSX,2018-07-26,2018-08-16,-1.21,1426.97,14304.28
886,CSCO,2018-07-26,2018-08-16,3.44,1426.97,14353.37
890,AMAT,2018-07-27,2018-08-17,-8.3,1428.59,14234.79
898,ELV,2018-08-02,2018-08-23,2.72,1424.3,14273.54
905,PEP,2018-08-06,2018-08-27,-4.53,1446.68,14208.0
906,AMGN,2018-08-07,2018-08-28,-0.51,1446.68,14200.62
907,BX,2018-08-08,2018-08-29,2.34,1438.94,14234.29
908,AMZN,2018-08-08,2018-08-29,5.61,1438.94,14315.02
915,DELL,2018-08-16,2018-09-07,0.41,1435.34,14320.9
916,DUK,2018-08-16,2018-09-07,0.53,1435.34,14328.51
917,COST,2018-08-17,2018-09-10,7.72,1423.48,14438.4
918,JNJ,2018-08-20,2018-09-11,1.57,1423.48,14460.75
923,CDNS,2018-08-23,2018-09-14,-0.54,1427.35,14453.04
939,GLW,2018-08-27,2018-09-18,5.17,1420.8,14526.5
948,MSFT,2018-08-28,2018-09-19,1.01,1420.06,14540.84
952,SPGI,2018-08-29,2018-09-20,3.01,1431.5,14583.93
953,APH,2018-08-29,2018-09-20,1.02,1431.5,14598.53
954,DHR,2018-08-29,2018-09-20,3.86,1431.5,14653.79
960,AVGO,2018-09-07,2018-09-28,6.58,1432.85,14748.07
961,BRK-B,2018-09-07,2018-09-28,-0.27,1432.85,14744.2
962,AMGN,2018-09-10,2018-10-01,1.88,1443.84,14771.34
963,TMUS,2018-09-12,2018-10-03,1.26,1446.08,14789.57
972,BA,2018-09-14,2018-10-05,7.11,1445.3,14892.33
975,PGR,2018-09-18,2018-10-09,2.79,1452.65,14810.25
979,BLK,2018-09-19,2018-10-10,-8.3,1454.08,14689.56
987,PG,2018-09-20,2018-10-11,-7.9,1465.38,14573.8
988,BNY,2018-09-20,2018-10-11,-8.06,1465.38,14455.69
989,MDT,2018-09-20,2018-10-11,-4.78,1465.38,14385.64
999,CSX,2018-10-01,2018-10-11,-8.3,1477.13,14263.04
997,LLY,2018-10-01,2018-10-22,3.82,1477.13,13951.2
998,NVDA,2018-10-01,2018-10-08,-8.3,1477.13,14769.72
1002,PSX,2018-10-03,2018-10-12,-8.3,1478.96,13894.78
1006,HWM,2018-10-08,2018-10-11,-8.3,1476.97,14140.45
1007,BRK-B,2018-10-09,2018-10-11,-8.3,1481.03,14017.53
1008,WMT,2018-10-09,2018-10-30,5.2,1481.03,14028.22
1010,SO,2018-10-19,2018-11-09,3.56,1389.48,14077.68
1011,MCD,2018-10-23,2018-11-13,3.57,1395.12,14127.49
1012,WELL,2018-10-24,2018-11-14,7.61,1395.12,14233.65
1013,LRCX,2018-11-01,2018-11-23,-5.52,1402.82,14156.22
1014,AXP,2018-11-07,2018-11-29,3.43,1402.82,14204.34
1017,MAR,2018-11-28,2018-12-06,-8.3,1415.62,13968.94
1018,WFC,2018-11-28,2018-12-10,-8.3,1415.62,13615.65
1015,KLAC,2018-11-28,2018-12-14,-8.3,1415.62,13262.37
1016,CMCSA,2018-11-28,2018-12-18,-8.3,1415.62,12801.94
1020,LRCX,2018-11-30,2018-12-06,-8.3,1420.43,13851.05
1019,TXN,2018-11-30,2018-12-17,-8.3,1420.43,13144.47
1023,AMD,2018-12-03,2018-12-04,-8.3,1420.43,14086.44
1021,PH,2018-12-03,2018-12-06,-8.3,1420.43,13733.15
1022,INTC,2018-12-03,2018-12-10,-8.3,1420.43,13497.76
1024,JCI,2018-12-03,2018-12-10,-8.3,1420.43,13379.86
1025,PLD,2018-12-06,2018-12-17,-8.3,1373.32,13030.49
1026,AVGO,2018-12-11,2019-01-03,-5.75,1337.99,12613.95
1028,PG,2018-12-13,2018-12-24,-8.3,1337.99,12690.88
1027,TSLA,2018-12-13,2018-12-17,-8.3,1337.99,12919.43
1029,FCX,2019-01-09,2019-01-28,-8.3,1261.39,12509.25
1030,KO,2019-01-23,2019-02-13,2.85,1261.39,12545.2
1031,BKNG,2019-01-24,2019-02-14,5.64,1261.39,12616.35
1032,STX,2019-01-25,2019-02-15,4.4,1261.39,12671.85
1033,GLW,2019-01-29,2019-02-20,2.49,1250.93,12702.99
1038,MMM,2019-01-30,2019-02-21,4.69,1250.93,13095.41
1037,MAR,2019-01-30,2019-02-21,11.78,1250.93,13036.74
1035,ETN,2019-01-30,2019-02-21,9.04,1250.93,12857.23
1034,AMD,2019-01-30,2019-02-21,3.29,1250.93,12744.15
1036,JNJ,2019-01-30,2019-02-21,2.57,1250.93,12889.38
1058,CVS,2019-02-13,2019-02-21,-8.3,1254.52,12991.28
1059,TJX,2019-02-13,2019-03-07,3.43,1254.52,12926.49
1060,COST,2019-02-15,2019-03-11,5.81,1267.18,12892.28
1061,MCO,2019-02-15,2019-03-11,1.34,1267.18,12909.26
1067,PNC,2019-02-20,2019-03-13,1.6,1270.3,12929.59
1069,MSFT,2019-02-21,2019-03-14,4.43,1299.13,12987.14
1070,STX,2019-02-25,2019-03-18,-0.07,1299.13,12986.23
1071,PANW,2019-02-27,2019-03-05,-8.3,1299.13,12883.46
1072,AMGN,2019-02-27,2019-03-20,-0.46,1299.13,12872.43
1073,MNST,2019-02-28,2019-03-19,-8.3,1299.13,12878.4
1074,WDC,2019-03-01,2019-03-07,-8.3,1299.13,12818.66
1081,GOOG,2019-03-05,2019-03-26,1.64,1288.35,12893.56
1084,SO,2019-03-11,2019-04-01,-0.28,1290.93,12889.94
1085,AAPL,2019-03-11,2019-04-01,6.6,1290.93,12975.14
1086,V,2019-03-12,2019-04-02,3.69,1290.93,13022.78
1089,PLD,2019-03-13,2019-04-03,1.51,1292.96,13042.3
1095,ADBE,2019-03-14,2019-04-04,-0.23,1298.71,13013.47
1094,WELL,2019-03-14,2019-04-04,-1.99,1298.71,13016.46
1109,ETN,2019-03-18,2019-04-08,1.62,1298.62,13034.51
1124,NFLX,2019-03-20,2019-04-10,-3.31,1287.24,12991.9
1136,DUK,2019-03-26,2019-04-16,-2.97,1289.36,12953.61
1141,CAT,2019-04-01,2019-04-23,1.58,1297.51,12974.11
1142,IBM,2019-04-01,2019-04-23,-2.3,1297.51,12944.26
1143,DE,2019-04-01,2019-04-23,3.31,1297.51,12987.21
1152,MAR,2019-04-02,2019-04-24,5.13,1302.28,13054.02
1153,WDC,2019-04-03,2019-04-25,1.51,1304.23,13073.71
1155,FCX,2019-04-04,2019-04-25,-8.3,1301.35,12965.7
1156,MMM,2019-04-04,2019-04-25,-8.3,1301.35,12857.69
1160,SLB,2019-04-08,2019-04-26,-8.3,1303.45,12749.5
1171,PG,2019-04-16,2019-05-08,-0.87,1295.36,12522.64
1185,ADBE,2019-04-23,2019-05-14,-2.68,1298.72,12382.02
1184,GOOG,2019-04-23,2019-05-02,-8.3,1298.72,12533.91
1183,GOOGL,2019-04-23,2019-05-02,-8.3,1298.72,12641.71
1187,MA,2019-04-24,2019-05-15,1.27,1305.4,12398.6
1188,PLD,2019-04-24,2019-05-15,0.63,1305.4,12406.82
1192,NOW,2019-04-25,2019-05-16,6.32,1285.77,12488.08
1194,CRM,2019-04-26,2019-05-09,-8.3,1274.95,12416.82
1193,KKR,2019-04-26,2019-05-17,0.68,1274.95,12496.75
1208,EQIX,2019-05-03,2019-05-24,4.33,1253.39,12551.02
1209,BMY,2019-05-03,2019-05-24,-4.02,1253.39,12500.64
1211,MRSH,2019-05-10,2019-06-03,0.04,1241.68,12376.67
1210,TMUS,2019-05-10,2019-06-03,-1.67,1241.68,12376.18
1213,PEP,2019-05-15,2019-06-06,2.48,1240.68,12303.69
1214,WM,2019-05-16,2019-06-07,6.07,1248.81,12379.49
1215,PG,2019-05-16,2019-06-07,0.31,1248.81,12383.36
1216,MA,2019-05-16,2019-06-07,4.59,1248.81,12440.68
1219,PM,2019-05-17,2019-05-30,-8.3,1249.68,12396.91
1218,VZ,2019-05-17,2019-06-10,-3.64,1249.68,12395.19
1226,INTU,2019-05-24,2019-06-03,-8.3,1250.06,12272.92
1227,NEM,2019-05-24,2019-06-17,13.64,1250.06,12462.44
1229,LMT,2019-06-03,2019-06-24,4.17,1227.29,12513.62
1231,AMGN,2019-06-04,2019-06-25,5.26,1227.29,12681.88
1230,ABT,2019-06-04,2019-06-25,8.45,1227.29,12617.33
1240,DIS,2019-06-06,2019-06-27,1.22,1230.37,12696.89
1243,MNST,2019-06-07,2019-06-13,-8.3,1244.07,12291.94
1244,ADP,2019-06-07,2019-06-28,-0.78,1244.07,12687.19
1245,HCA,2019-06-10,2019-07-01,2.98,1239.52,12724.13
1246,ISRG,2019-06-10,2019-07-01,3.54,1239.52,12768.01
