trade_zeile,symbol,entry_time,exit_time,result,pnl_pct,entry_price,exit_price,kerzen,ausgefuehrt,allocation,capital_after
191,PM,2017-01-17,2017-02-07,time_exit,9.74,57.630409240722656,63.41464614868164,16,True,1053.51,10979.12
203,HD,2017-01-23,2017-02-13,time_exit,1.0,109.56461334228516,110.9930191040039,16,True,1055.04,10989.67
229,NVDA,2017-01-27,2017-02-17,time_exit,-4.36,2.7492144107818604,2.6375436782836914,16,True,1079.33,10942.61
230,DUK,2017-01-31,2017-02-22,time_exit,2.52,52.93487548828125,54.42759323120117,16,True,1087.65,10970.02
231,AAPL,2017-02-01,2017-02-23,time_exit,6.2,29.59444236755371,31.518817901611328,16,True,1087.65,11037.45
232,COST,2017-02-02,2017-02-24,time_exit,5.58,142.48475646972656,150.86375427246094,16,True,1087.65,11098.14
233,AXP,2017-02-03,2017-02-27,time_exit,2.43,68.64242553710938,70.51591491699219,16,True,1087.65,11124.57
234,MCD,2017-02-03,2017-02-27,time_exit,2.67,98.46337890625,101.38361358642578,16,True,1087.65,11153.62
235,NEM,2017-02-06,2017-02-27,stop_loss,-8.3,29.754772186279297,27.374390411376954,15,True,1087.65,11063.34
236,KKR,2017-02-08,2017-03-02,time_exit,-0.95,15.84275245666504,15.739798545837402,16,True,1097.91,11052.91
237,WM,2017-02-09,2017-03-03,time_exit,3.37,59.3852424621582,61.56623840332031,16,True,1097.91,11089.91
240,REGN,2017-02-13,2017-03-07,time_exit,-1.14,372.1481018066406,369.0374450683594,16,True,1098.97,11077.38
245,MO,2017-02-21,2017-03-14,time_exit,2.82,37.951805114746094,39.13492202758789,16,True,1094.26,11108.24
247,META,2017-02-22,2017-03-15,time_exit,2.34,134.93505859375,138.50372314453125,16,True,1097.0,11133.91
249,INTU,2017-02-23,2017-03-16,time_exit,2.72,112.18585968017578,115.57839965820312,16,True,1103.75,11163.93
251,PLD,2017-02-27,2017-03-20,time_exit,0.4,39.504356384277344,39.78214263916016,16,True,1106.33,11168.36
252,VRTX,2017-02-28,2017-03-21,time_exit,-1.54,90.62000274658205,89.5,16,True,1106.33,11151.32
253,CVX,2017-03-01,2017-03-22,time_exit,-5.12,76.16217803955078,72.49053192138672,16,True,1106.33,11094.67
254,TXN,2017-03-01,2017-03-22,time_exit,2.95,60.27751541137695,62.23661422729492,16,True,1106.33,11127.31
260,WMB,2017-03-03,2017-03-24,time_exit,-2.54,18.0670108795166,17.662145614624023,16,True,1108.99,11099.14
261,REGN,2017-03-09,2017-03-30,time_exit,-1.32,386.4927673339844,382.56976318359375,16,True,1107.74,11084.52
262,GOOG,2017-03-10,2017-03-31,time_exit,-1.92,41.79401779174805,41.11550521850586,16,True,1107.74,11063.25
266,DIS,2017-03-14,2017-04-04,time_exit,0.35,104.27684020996094,104.9546356201172,16,True,1110.82,11067.14
267,TMO,2017-03-15,2017-04-05,time_exit,-5.45,156.9842071533203,148.90350341796875,16,True,1113.39,11006.46
273,ORCL,2017-03-16,2017-04-06,time_exit,-3.69,39.69519805908203,38.34975051879883,16,True,1116.39,10965.27
277,MAR,2017-03-21,2017-04-11,time_exit,2.28,82.11756134033203,84.2373275756836,16,True,1115.13,10990.69
278,ACN,2017-03-22,2017-04-12,time_exit,-7.97,107.9491195678711,99.66951751708984,16,True,1112.73,10902.01
279,TMUS,2017-03-24,2017-04-17,time_exit,0.9,61.01324081420898,61.74537658691406,16,True,1109.91,10912.0
280,TSLA,2017-03-27,2017-04-18,time_exit,10.81,18.014667510986328,20.01666641235352,16,True,1109.91,11031.98
289,PH,2017-03-30,2017-04-21,time_exit,-2.64,139.18768310546875,135.93516540527344,16,True,1108.45,11002.71
294,WMB,2017-03-31,2017-04-24,time_exit,1.02,18.21620178222656,18.4562931060791,16,True,1106.33,11014.0
296,CMCSA,2017-04-04,2017-04-26,time_exit,2.35,27.638811111450195,28.37018585205078,16,True,1106.71,10948.78
298,MCD,2017-04-05,2017-04-27,time_exit,7.72,104.11399841308594,112.46484375,16,True,1100.65,11033.75
300,COST,2017-04-06,2017-04-28,time_exit,4.11,144.45741271972656,150.82977294921875,16,True,1096.53,11078.82
304,NEM,2017-04-11,2017-04-25,stop_loss,-8.3,27.592796325683597,25.38537261962891,10,True,1099.07,10922.78
305,KO,2017-04-12,2017-05-04,time_exit,1.38,32.232215881347656,32.772674560546875,16,True,1090.2,11002.45
307,V,2017-04-17,2017-05-08,time_exit,2.05,84.02561950683594,85.99972534179688,16,True,1091.2,11024.82
311,RTX,2017-04-18,2017-05-09,time_exit,6.66,57.59763717651367,61.60449981689453,16,True,1103.2,11098.29
312,UNH,2017-04-18,2017-05-09,time_exit,2.46,144.7151641845703,148.70663452148438,16,True,1103.2,11125.43
331,BA,2017-04-21,2017-05-12,time_exit,2.07,168.6766815185547,172.67225646972656,16,True,1100.27,11148.21
332,ADP,2017-04-24,2017-05-03,stop_loss,-8.3,85.15239715576172,78.34020538330078,8,True,1101.4,10987.4
352,GILD,2017-04-26,2017-05-17,time_exit,-5.74,48.848289489746094,46.191776275634766,16,True,1094.88,11085.36
354,BMY,2017-04-27,2017-05-18,time_exit,-3.7,39.958946228027344,38.602333068847656,16,True,1103.38,11044.54
355,MRSH,2017-04-27,2017-05-18,time_exit,0.04,63.6520881652832,63.86638641357422,16,True,1103.38,11044.98
360,AMZN,2017-04-28,2017-05-19,time_exit,3.47,46.2495002746582,47.992000579833984,16,True,1107.88,11083.42
367,BNY,2017-05-04,2017-05-25,time_exit,-0.78,37.362831115722656,37.18232727050781,16,True,1100.24,11074.84
371,KO,2017-05-08,2017-05-30,time_exit,3.21,32.94532012939453,34.10128402709961,16,True,1102.48,11110.23
372,MU,2017-05-09,2017-05-31,time_exit,6.5,28.093698501586918,30.00497436523437,16,True,1112.54,11182.54
373,NVDA,2017-05-10,2017-06-01,time_exit,18.85,2.987143039703369,3.559058427810669,16,True,1112.54,11392.26
374,XOM,2017-05-11,2017-06-02,time_exit,-4.06,55.11653518676758,53.04158782958984,16,True,1112.54,11347.09
375,SO,2017-05-12,2017-06-05,time_exit,1.58,34.23445129394531,34.87973403930664,16,True,1114.82,11364.7
379,PLD,2017-05-17,2017-06-08,time_exit,1.74,42.73240280151367,43.60511779785156,16,True,1108.54,11383.99
380,WMT,2017-05-18,2017-06-09,time_exit,2.12,22.3380069732666,22.87960624694824,16,True,1104.5,11407.41
381,ISRG,2017-05-19,2017-06-12,time_exit,3.49,96.70333099365234,100.36555480957033,16,True,1108.34,11446.09
396,MDT,2017-05-25,2017-06-16,time_exit,2.62,66.99347686767578,68.95050811767578,16,True,1107.48,11475.1
402,ACN,2017-05-30,2017-06-20,time_exit,1.93,106.73210144042967,109.11217498779295,16,True,1111.02,11307.54
403,TSLA,2017-05-30,2017-06-20,time_exit,10.78,22.34000015258789,24.81599998474121,16,True,1111.02,11427.31
404,VRTX,2017-05-31,2017-06-21,time_exit,8.79,123.5999984741211,134.8300018310547,16,True,1118.25,11525.6
405,PANW,2017-06-01,2017-06-22,time_exit,-2.41,23.165000915527344,22.676666259765625,16,True,1139.23,11498.15
408,ABBV,2017-06-02,2017-06-23,time_exit,7.71,45.92891311645508,49.61005401611328,16,True,1134.71,11585.63
410,NEM,2017-06-06,2017-06-19,stop_loss,-8.3,27.84602165222168,25.618339920043947,10,True,1136.47,11286.09
413,C,2017-06-08,2017-06-29,time_exit,5.66,47.2046012878418,50.01999282836914,16,True,1138.4,11650.06
414,FCX,2017-06-09,2017-06-16,stop_loss,-8.3,11.131855010986328,10.241306610107422,6,True,1140.74,11380.42
419,HCA,2017-06-12,2017-07-03,time_exit,2.45,78.60736846923828,80.76570129394531,16,True,1144.61,11678.11
423,CSCO,2017-06-19,2017-07-11,time_exit,-2.21,24.38485145568848,23.92022705078125,16,True,1128.61,11653.17
424,GILD,2017-06-20,2017-07-12,time_exit,6.12,47.34297561645508,50.38174819946289,16,True,1142.73,11723.1
425,ISRG,2017-06-21,2017-07-13,time_exit,-1.85,105.91889190673828,104.28221893310548,16,True,1152.56,11701.78
426,ORCL,2017-06-21,2017-07-13,time_exit,8.38,40.38928985595703,43.89380645751953,16,True,1152.56,11798.36
427,MNST,2017-06-23,2017-07-17,time_exit,-1.17,25.9950008392334,25.770000457763672,16,True,1158.56,11784.81
428,GLW,2017-06-26,2017-07-18,time_exit,3.6,23.90374183654785,24.836803436279297,16,True,1158.56,11826.52
429,NEE,2017-06-26,2017-07-18,time_exit,-2.2,28.55316925048828,28.010725021362305,16,True,1158.56,11801.03
430,JCI,2017-06-28,2017-07-20,time_exit,2.57,35.161216735839844,36.169803619384766,16,True,1158.56,11733.87
431,CSX,2017-07-05,2017-07-19,stop_loss,-8.3,16.21466827392578,14.91749481201172,11,True,1167.81,11704.1
432,BLK,2017-07-07,2017-07-28,time_exit,-2.24,346.1940612792969,339.4844970703125,16,True,1167.81,11707.71
436,FTNT,2017-07-11,2017-08-01,time_exit,-5.65,7.776000022888184,7.360000133514404,16,True,1165.32,11641.87
437,CRM,2017-07-12,2017-08-02,time_exit,-0.86,88.86263275146484,88.36129760742188,16,True,1172.31,11631.79
440,PANW,2017-07-13,2017-08-02,stop_loss,-8.3,23.5,21.62,15,True,1179.84,11533.87
441,AAPL,2017-07-13,2017-08-03,time_exit,4.98,34.25444793701172,36.06256103515625,16,True,1179.84,11592.62
444,PLD,2017-07-18,2017-08-08,time_exit,0.8,46.79220199584961,47.30587005615234,16,True,1180.1,11602.06
445,WM,2017-07-18,2017-08-08,time_exit,0.44,63.9651985168457,64.43560791015625,16,True,1180.1,11607.26
446,LIN,2017-07-19,2017-08-09,time_exit,-5.28,117.49951934814452,111.64273834228516,16,True,1170.41,11545.46
453,COF,2017-07-21,2017-08-11,time_exit,-5.7,74.99356842041016,70.94135284423828,16,True,1173.39,11478.57
466,COP,2017-07-28,2017-08-18,time_exit,-5.05,33.98731231689453,32.37281799316406,16,True,1170.77,11419.45
469,PNC,2017-08-01,2017-08-22,time_exit,-2.52,96.0340347290039,93.89849853515624,16,True,1164.19,11390.11
473,PWR,2017-08-03,2017-08-24,time_exit,-3.91,35.005619049072266,33.74071502685547,16,True,1159.26,11344.79
474,PFE,2017-08-03,2017-08-24,time_exit,-0.9,20.94580841064453,20.820497512817383,16,True,1159.26,11334.35
475,TSLA,2017-08-04,2017-08-25,time_exit,-2.78,23.79400062561035,23.203332901000977,16,True,1159.26,11302.13
479,INTU,2017-08-14,2017-09-05,time_exit,1.61,129.8048553466797,132.28155517578125,16,True,1147.86,11320.61
480,DELL,2017-08-14,2017-09-05,time_exit,10.12,17.269630432128906,19.06950187683105,16,True,1147.86,11436.77
481,AXP,2017-08-15,2017-09-06,time_exit,-2.1,76.94149017333984,75.55850982666016,16,True,1147.86,11412.66
482,ADBE,2017-08-16,2017-09-07,time_exit,2.12,151.8000030517578,155.47000122070312,16,True,1147.86,11437.0
485,WM,2017-08-22,2017-09-13,time_exit,2.39,65.17112731933594,66.92170715332031,16,True,1139.01,11464.22
486,DHR,2017-08-22,2017-09-13,time_exit,5.42,69.96548461914062,73.96739959716797,16,True,1139.01,11525.96
492,MRVL,2017-08-25,2017-09-18,time_exit,7.79,16.10735511779785,17.411054611206055,16,True,1130.21,11614.0
493,ABBV,2017-08-25,2017-09-18,time_exit,17.42,49.94573593139648,58.79372787475586,16,True,1130.21,11810.88
494,NEM,2017-08-28,2017-09-19,time_exit,-0.65,30.127166748046875,30.020702362060547,16,True,1130.21,11803.54
510,SO,2017-09-05,2017-09-26,time_exit,-1.05,34.151371002197266,33.89433670043945,16,True,1143.68,11791.53
511,PM,2017-09-06,2017-09-27,time_exit,-5.31,75.33904266357422,71.56291961669922,16,True,1141.27,11730.93
512,SLB,2017-09-06,2017-09-27,time_exit,4.81,51.2629508972168,53.88383483886719,16,True,1141.27,11785.82
513,CME,2017-09-06,2017-09-27,time_exit,5.0,91.70155334472656,96.56082916259766,16,True,1141.27,11842.88
515,ACN,2017-09-07,2017-09-28,time_exit,1.25,115.76085662841795,117.55450439453124,16,True,1143.7,11857.18
524,C,2017-09-13,2017-10-04,time_exit,6.43,52.05973815917969,55.56338882446289,16,True,1152.6,11931.29
525,AMZN,2017-09-13,2017-10-04,time_exit,-3.72,49.97999954223633,48.272499084472656,16,True,1152.6,11888.42
531,MS,2017-09-18,2017-10-09,time_exit,4.05,36.45029830932617,38.0370979309082,16,True,1181.09,11936.25
532,ANET,2017-09-18,2017-10-09,time_exit,5.55,11.417499542236328,12.08562469482422,16,True,1181.09,12001.8
534,SCHW,2017-09-19,2017-10-10,time_exit,9.57,36.39674377441406,39.98852157592773,16,True,1180.35,12114.76
540,GOOG,2017-09-27,2017-10-18,time_exit,4.82,46.81177520751953,49.20665740966797,16,True,1184.29,12171.84
541,GOOGL,2017-09-27,2017-10-18,time_exit,5.2,47.57315444946289,50.19193649291992,16,True,1184.29,12233.43
542,CDNS,2017-09-29,2017-10-20,time_exit,6.82,39.470001220703125,42.27999877929688,16,True,1185.72,12314.29
543,LOW,2017-10-02,2017-10-23,time_exit,-0.77,68.29014587402344,67.96893310546875,16,True,1185.72,12305.16
544,ISRG,2017-10-02,2017-10-23,time_exit,5.37,117.83110809326172,124.50666809082033,16,True,1185.72,12368.83
546,BKNG,2017-10-05,2017-10-26,time_exit,1.25,74.79558563232422,75.95809936523438,16,True,1188.84,12383.69
547,NFLX,2017-10-05,2017-10-26,time_exit,0.12,19.43899917602539,19.520999908447266,16,True,1188.84,12385.12
554,IBM,2017-10-10,2017-10-31,time_exit,3.44,97.15546417236328,100.79308319091795,16,True,1211.48,12426.8
555,QCOM,2017-10-10,2017-10-31,time_exit,-5.61,42.9488639831543,40.66865539550781,16,True,1211.48,12358.83
556,WMT,2017-10-10,2017-10-31,time_exit,3.48,24.388931274414062,25.31080436706543,16,True,1211.48,12400.99
565,BX,2017-10-19,2017-11-09,time_exit,-3.69,23.54639434814453,22.74890518188477,16,True,1223.34,12355.85
566,DHR,2017-10-19,2017-11-09,time_exit,2.9,76.51759338378906,78.96347045898438,16,True,1223.34,12391.33
567,CSCO,2017-10-20,2017-11-10,time_exit,-1.06,26.57920265197754,26.37742805480957,16,True,1231.43,12378.27
573,COP,2017-10-24,2017-11-14,time_exit,0.17,38.49497985839844,38.6761589050293,16,True,1236.88,12380.38
574,KKR,2017-10-24,2017-11-14,time_exit,-6.97,18.382247924804688,17.155677795410156,16,True,1236.88,12294.17
577,HD,2017-10-26,2017-11-16,time_exit,-0.39,135.4168243408203,135.2957000732422,16,True,1238.51,12289.34
578,LIN,2017-10-26,2017-11-16,time_exit,-0.67,130.3914031982422,129.90325927734375,16,True,1238.51,12281.04
588,MU,2017-10-31,2017-11-21,time_exit,11.19,43.20832824707031,48.171783447265625,16,True,1240.1,12419.81
589,VLO,2017-10-31,2017-11-21,time_exit,6.83,56.00930404663086,60.001991271972656,16,True,1240.1,12504.5
590,USB,2017-11-02,2017-11-24,time_exit,-5.86,39.07585525512695,36.90418243408203,16,True,1240.1,12431.83
600,NVDA,2017-11-10,2017-11-29,stop_loss,-8.3,5.333416938781738,4.9067435836792,13,True,1237.83,12329.09
601,APH,2017-11-10,2017-12-04,time_exit,-0.02,20.323001861572266,20.380592346191406,16,True,1237.83,12124.98
603,AMAT,2017-11-16,2017-11-29,stop_loss,-8.3,52.54073333740234,48.33747467041015,9,True,1228.1,12227.16
604,LRCX,2017-11-16,2017-11-29,stop_loss,-8.3,18.93919563293457,17.424059982299806,9,True,1228.1,12125.23
605,CSCO,2017-11-16,2017-12-08,time_exit,4.52,27.84413719177246,29.186681747436523,16,True,1228.1,12078.56
606,NOW,2017-11-17,2017-12-04,stop_loss,-8.3,25.507999420166016,23.467359466552736,11,True,1228.1,12023.05
609,BLK,2017-11-21,2017-12-13,time_exit,6.71,387.7399291992188,414.9334716796875,16,True,1250.45,12162.46
610,DE,2017-11-21,2017-12-13,time_exit,8.84,122.43394470214844,133.6194610595703,16,True,1250.45,12273.0
611,SCHW,2017-11-21,2017-12-13,time_exit,8.92,40.94047927856445,44.71646118164063,16,True,1250.45,12384.54
615,LIN,2017-11-24,2017-12-15,time_exit,-1.94,133.25022888183594,131.06607055664062,16,True,1243.18,12360.43
627,PWR,2017-11-29,2017-12-20,time_exit,2.06,36.9177131652832,37.79039001464844,16,True,1212.52,12385.4
628,BA,2017-11-29,2017-12-20,time_exit,10.32,256.64093017578125,283.8966064453125,16,True,1212.52,12510.54
641,SBUX,2017-12-04,2017-12-26,time_exit,-3.06,48.46910095214844,47.13282012939453,16,True,1202.3,12473.75
642,MPC,2017-12-04,2017-12-26,time_exit,5.29,48.69724655151367,51.42059326171875,16,True,1202.3,12537.35
647,ORCL,2017-12-11,2018-01-02,stop_loss,-8.3,44.33859634399414,40.79150863647461,15,True,1207.86,12437.1
649,HWM,2017-12-13,2018-01-05,time_exit,17.29,18.68978881835937,21.97794532775879,16,True,1238.45,12651.23
650,TXN,2017-12-14,2018-01-08,time_exit,9.07,78.77812957763672,86.15694427490234,16,True,1238.45,12763.55
651,MAR,2017-12-15,2018-01-09,time_exit,5.78,120.74493408203124,128.08335876464844,16,True,1236.04,12835.0
652,INTU,2017-12-15,2018-01-09,time_exit,3.2,149.6153564453125,154.85633850097656,16,True,1236.04,12874.55
653,AAPL,2017-12-18,2018-01-10,time_exit,-1.51,41.20396423339844,40.706485748291016,16,True,1236.04,12855.89
658,COP,2017-12-20,2018-01-12,time_exit,10.39,40.95612716674805,45.3348388671875,16,True,1251.05,12985.87
659,BX,2017-12-21,2018-01-16,time_exit,6.14,23.07860374450684,24.565731048583984,16,True,1251.05,13062.68
660,NFLX,2017-12-28,2018-01-22,time_exit,17.79,19.270999908447266,22.757999420166016,16,True,1253.73,13285.72
661,ETN,2017-12-29,2018-01-23,time_exit,7.43,66.78669738769531,71.95145416259766,16,True,1253.73,13378.88
686,PANW,2018-01-05,2018-01-29,time_exit,2.15,25.4950008392334,26.1200008392334,16,True,1265.12,13406.08
687,MA,2018-01-05,2018-01-29,time_exit,5.85,151.35232543945312,160.65513610839844,16,True,1265.12,13480.09
690,STX,2018-01-08,2018-01-30,time_exit,19.22,33.401973724365234,39.922630310058594,16,True,1276.36,13725.4
695,SCHW,2018-01-09,2018-01-31,time_exit,-0.3,47.3907356262207,47.3907356262207,16,True,1287.45,13721.54
696,MNST,2018-01-09,2018-01-31,time_exit,3.9,32.7400016784668,34.1150016784668,16,True,1287.45,13771.75
700,MRK,2018-01-10,2018-02-01,time_exit,4.17,42.08982849121094,43.97029495239258,16,True,1285.59,13825.36
702,BMY,2018-01-12,2018-02-05,time_exit,-3.25,45.973411560058594,44.61931228637695,16,True,1298.59,13783.16
706,KO,2018-01-16,2018-02-06,time_exit,-4.3,35.785621643066406,34.35512161254883,16,True,1306.27,13615.1
719,PEP,2018-01-22,2018-02-06,stop_loss,-8.3,93.29808044433594,85.83423400878907,12,True,1328.57,13504.83
723,MRSH,2018-01-24,2018-02-14,time_exit,-1.25,72.1835708618164,71.49632263183594,16,True,1337.89,13373.36
725,LLY,2018-01-29,2018-02-05,stop_loss,-8.3,77.36958312988281,71.1800164794922,6,True,1348.01,13671.27
726,T,2018-02-01,2018-02-06,stop_loss,-8.3,16.2446231842041,14.945053329467774,4,True,1382.54,13390.08
730,MCK,2018-03-09,2018-03-20,stop_loss,-8.3,146.18028259277344,134.48585998535157,8,True,1337.34,13262.36
729,SLB,2018-03-09,2018-03-28,stop_loss,-8.3,54.44987869262695,50.0938883972168,14,True,1337.34,13151.36
727,HCA,2018-03-09,2018-04-02,stop_loss,-8.3,96.5772933959961,88.8511099243164,16,True,1337.34,13040.36
728,CVX,2018-03-09,2018-04-02,time_exit,-4.55,81.5416259765625,78.07740020751953,16,True,1337.34,12979.51
731,COP,2018-03-21,2018-04-12,time_exit,10.57,43.29419708251953,48.00008010864258,16,True,1326.24,13119.69
732,VLO,2018-03-21,2018-04-12,time_exit,5.02,68.968994140625,72.6396484375,16,True,1326.24,13186.27
733,TJX,2018-04-04,2018-04-25,time_exit,-1.06,37.39850997924805,37.113468170166016,16,True,1297.95,13172.51
734,XOM,2018-04-05,2018-04-26,time_exit,6.07,52.2138557434082,55.53816604614258,16,True,1297.95,13251.3
735,DUK,2018-04-05,2018-04-26,time_exit,1.28,55.88038635253906,56.76195907592773,16,True,1297.95,13267.91
736,PSX,2018-04-05,2018-04-26,time_exit,14.79,70.59798431396484,81.24870300292969,16,True,1297.95,13459.88
